Name	Set	Imagefile	Type	Colour	Rarity	Serial	Level	Cost	Power	Soul	Trigger	Traits	Flavour	Ability1	Ability2	Ability3
Togame's Sword Yasuri Shichika S	SE07	KGSE07-39S_C	CH	R	SC	KG/SE07-39	1	0	5000	1	0	Weapon		[S] [(1) REST 1 of your other Character with <<Togame>> in its name] During this turn, this card gets +2000 Power, and gains the following ability.<<[A] During this card's battle, your opponent cannot play <<ASSIST>> from hand.>>		
Getting Psyched Togame S	SE07	KGSE07-40S_C	CH	R	SC	KG/SE07-40	1	0	5000	1	0	Kimono		[A] [Place the top card of your Deck into Clock] When this card attacks, if <<Cheerio!>> is in your Climax slot, you may pay this cost. If you do, choose 1 of <Weapon> Character from your Waiting Room, return it to hand, during this turn, this card gets +2000 Power.		
Resourceful And Wily Togame S	SE07	KGSE07-41S_C	CH	R	SC	KG/SE07-41	2	1	2500	1	1	Kimono		[S] [COUNTER] ASSIST 3000 Level 2[(1) Discard this card from Hand to Waiting Room] (Choose 1 of your Characters being Front Attacked, during this turn, it gets +3000 Power.)		
Cheerio! S	SE07	KGSE07-42S_C	CX	R	SC	KG/SE07-42					2			[A] When this card is placed into Climax slot from Hand, draw 1 card. Choose 1 of your Characters, during this turn, it gets +2000 Power, +1 Soul.		
Shichika Hachiretsu (Kai) S	SE07	KGSE07-43S_C	CX	R	SC	KG/SE07-43					2			[C] All your Characters get +2 Soul.		
Confrontation Nanami versus Shichika S	SE07	KGSE07-44S_C	CX	R	SC	KG/SE07-44					2			[A] When this card is placed on Stage from Hand, place the top card of your Deck to Stock. During this turn, all of your Characters get +1 Soul.		
End Of The Journey S	SE07	KGSE07-45S_C	CX	R	SC	KG/SE07-45					D			[C] All your Characters get +1000 Power, +1 Soul.	(Gate: When this card is Triggered, choose 1 Character from your Waiting Room, return to hand)	
General Director Who Reports Directly To The Shogun Princess Hitei SP	SE07	KGSE07-01SP_R	CH	Y	SP	KG/SE07-01	0	0	500	1	0	Fan, Kimono		[C] SUPPORT All your Characters in front of this card gets +500 Power.	[S] [(1) Place the top card of your Deck to Clock] When this card is placed to Waiting Room from Stage, you may pay this cost. If you did, search your Deck for up to 1 <<Togame's Nemesis Princess Hitei>>, show it to your opponent, then place it to Hand. Shuffle your Deck afterwards.	
Encounter With Shichika Togame SP	SE07	KGSE07-27SP_R	CH	R	SP	KG/SE07-27	0	0	500	1	0	Kimono		[C] All your other <Weapon> Characters get +500 Power.	[A] When this card is placed on Stage from Hand, choose 1 of your other Character with <<Shichika>> in its name, during this turn, it gets +1000 Power.	
First Stance "Suzuran" Yasuri Shichika SP	SE07	KGSE07-30SP_R	CH	R	SP	KG/SE07-30	2	1	8000	1	1	Weapon		[A] [(1)] When this card attacks, if <<Shichika Hachiretsu (Kai)>> is in your Climax slot, you may pay this cost. If you do, choose 1 <Weapon> Character from your Waiting Room, return it to hand, during this turn, this card gets +4000 Power.		
Yasuri Nanami SP	SE07	KGSE07-33SP_R	CH	R	SP	KG/SE07-33	3	2	10000	2	1	Weapon, Kimono		[A] When this card is placed on Stage from Hand, you may choose 1 <Weapon> Character from your Waiting Room, return it to hand.	[A] [(4)] When this card attacks, if <<Confrontation Nanami versus Shichika>> is in your Climax slot, you may pay this cost. If you do, place all of your opponent's Level 2 or lower Characters in the Front Row into Waiting Room.	[A] At the beginning of your Draw Phase, place 1 card from the top of your Stock into Waiting Room. If you did, during this turn, this card gets +2500 Power.
