Name	Set	Imagefile	Type	Colour	Rarity	Serial	Level	Cost	Power	Soul	Trigger	Traits	Flavour	Ability1	Ability2	Ability3
Energetic Ilya H	SE03	FHSE03-036H_R	CH	B	SR	FH/SE03-036	1	0	5000	1	0	Master, Homunculus	Hurry, onii-chan---!	[A]When <<Good Night>> is placed into your Climax slot, during this turn, this card gets +1000 Power.	[A][(4)]When <<Good Night>> is placed into your Climax slot, if this card is in the front row, you may pay the cost. If you do, choose up to 1 Level 2 or below <Servant> Character from your hand, place it on Stage in any slot.	
Kuzuki Medea H	SE03	FHSE03-037H_R	CH	B	SR	FH/SE03-037	1	1	5000	1	1	Servant, Master	I'll eat anything that Souichirou-sama makes	[A][(2)]When this card attacks, if <<Hammer Of The Witch>> is in the Climax slot, you may pay the cost. If you do, choose 1 of your opponent's front row Cost 1 or below Characters, place it at the bottom of the Deck, then choose up to 1 of your opponent's front row Characters with the same name, place it at the bottom of the Deck.	[A]ENCORE [Discard 1 Character to Waiting Room from hand] (When this card is placed in Waiting Room from Stage, you may pay the cost. If you do, return this card in REST to its previous slot.)	
Swimsuit Ilya H	SE03	FHSE03-038H_C	CH	B	SR	FH/SE03-038	0	0	500	1	0	Master, Swimsuit	Shirou's an idiot!	[C]All your other Characters with << [A]ENCORE [Place the top card of your Deck into Clock]>> get +500 Power. 	[A] BOND/<<Battering Ram Ilya & Berserker>> [(1)] (When you place this card on Stage from hand, you may pay the cost. If you do, choose 1 <<Battering Ram Ilya & Berserker>> from your Waiting Room and place it into your hand)	
Caren Ortensia H	SE03	FHSE03-039H_C	CH	B	SR	FH/SE03-039	0	0	500	1	0	Master, Music	Now we've finally met	[C] SUPPORT All your Characters in front of this card get +500 Power.	[A][(2)]When this card is placed on Stage from hand, you may pay the cost. If you do, choose 1 of your opponent's Level 3 or Below Characters. At your opponent's next stand phase, that Character cannot STAND.	
Magdala's Sacred Shroud Caren H	SE03	FHSE03-040H_C	CH	B	SR	FH/SE03-040	1	0	5500	1	0	Master, Music	Male cannot break this Magdala's Holy Shroud			
Demonic Possession Caren H	SE03	FHSE03-041H_C	CH	B	SR	FH/SE03-041	2	1	7500	1	1	Master, God	That was meant to be like that. I don't have skirts	[C]During battle, if the Character battling this card is <Demon>, this card gets +X Power. X is equal to that Character's Level x 1500.	[A][(2)]When this card attacks, if <<Spiral Ladder>> is in the Climax slot, you may pay the cost. If you do, you may place the top card of your Clock into the Waiting Room, choose 1 of your other Characters, during this turn, it gains the following ability. <<[C]Even if this Character Side Attacks, no Soul is deducted.>>	
Battering Ram Ilya & Berserker H	SE03	FHSE03-042H_C	CH	B	SR	FH/SE03-042	2	2	8000	2	1	Master, Servant	Illya: "Charge - Break them, Berserker!"	[A]ENCORE [Place the top card of your Deck into Clock] (When this card is placed in Waiting Room from Stage, you may pay the cost. If you do, return this card in REST to its previous slot.)	[S][Discard 1 card from hand to Waiting Room]During this turn, this card gets +2500 Power.	
Good Night H	SE03	FHSE03-043H_C	CX	B	SR	FH/SE03-043					B		Illya: "...eheh"	[C] All your Characters get +1000 Power, +1 Soul.		
Spiral Ladder H	SE03	FHSE03-044H_C	CX	B	SR	FH/SE03-044					2		Goodbye, Angra Mainyu. To exorcise you is to let you go freely	[C]All your Characters get +2 Soul.		
Hammer Of The Witch H	SE03	FHSE03-045H_C	CX	B	SR	FH/SE03-045					2		Take the full wrath of my rant that I'd rather have continued---!	[A]When this card is played to the Climax slot from hand, draw 1 card, then choose 1 of your Characters, during this turn, it gets +2000 Power, +1 Soul.		
